CommentID,Comment,LikeCount
Ugx_P_94Oe4dVtrlQw54AaABAg,"The able dolphin fortuitously depend because girdle regularly sign but a noiseless shame. delightful, incompetent drama",0
Ugx_HfV-4mJX-uX1kYR4AaABAg,"Only a non-democracy could do what China has done, and the only solution to the problem of not wanting China take the lead, is for the great democracies of the world to become more like China, i.e. non-democracies..That is what is happening now, and that is what should concern us all, because it is not the only way to go, but the world Governments seem to think so...China is willing to sacrifice half of its population to reach that goal, and they can do that, because they are a dictatorship; are we willing to do the same? And does it even matter anymore whether we are willing or not, so long as the elite are ready?",0
UgzIovBHeY4uLoYCPYt4AaABAg,The era the humans moved to destroy their races.,0
UgzC5V6n_-f5QHXCvup4AaABAg,"The soft swiss probably breathe because bugle evolutionarily untidy besides a useless desert. precious, past grape",0
UgxmrTG8nkYi_GAVXA94AaABAg,"Despite the lies apt China they&#39;ve not had a war since the 70s! Over 50years! How about us in America!  I&#39;ve been in two myself.<br>Hidden knowledge,  China will lead the industry in every way imaginable! The people not so stupid as media tells everyone.",0
Ugw_mXNKU2jPdqizkHN4AaABAg,"The meek shall inherit the Earth, after the geek destroy it.",25
UgxYSYSxuVZorVuMLzh4AaABAg,The commercial implications were enormous?  I think that the implications for humanity is enormous and not in a good way.,0
UgzCaKcvsXHRxwaX1Zd4AaABAg,New technologies is the cause of unemployment. The money will not spread to people.,0
Ugzyppgwb1DU_SqWQbV4AaABAg,"The irate nose metabolically box because stem accordantly bat inside a decisive scorpio. unbiased, infamous skate",1
UgzxWrJ1gbuKUGZ6JRd4AaABAg,"What happens if a driverless truck, incurs a flat tire while in route?",0
UgxHFePO-sSBhorDse54AaABAg,And Israel on forefront of all this surveillance,1
UgzunlkCqXHlXsQkrat4AaABAg,Can I control this truck to do something illegal and no one knows?,0
UgziAGiEsYaiD3XXkqB4AaABAg,Those involved in the creation of AI maintain it is really very difficult and not well understood.  Ask them &quot;is AI a threat&quot; and they will laugh at you.  Ai is not a threat and never will be.  It just makes for an interesting conversation topic.,0
Ugx6urdglptWB8MgBcp4AaABAg,Satanic,0
UgyLHma9u4wVSWgEMkh4AaABAg,"@<a href=""https://www.youtube.com/watch?v=5dZ_lvDgevk&amp;t=2300"">38:20</a>  , psychedelic drugs DMT were used to tap into off world technology",0
UgyO2gGnRYnyItOU6hh4AaABAg,I wish they had been working on vaccines instead of driverless cars and shaming jaywalkers.,0
UgzXjzVmg5thwkejhgV4AaABAg,"In the classic movie, Collosis the Forban Project, there is another machine",0
Ugy2TVRp3DGoUVQgjAh4AaABAg,Scary.........and they seem happy about it😟,0
UgzfecjXZrx7DNitna14AaABAg,Yang milih Allah SWT like.,0
UgyVLAnR2ZhJZoR8h0J4AaABAg,"and poor little alex, thinking that traffic fatalities are the most tragic thing in the world ... while the tech overlords destroy democracy and usher in the era of mass genocide of all of those &quot;useless eaters&quot; ... will they pay for the what they are doing ?  only god knows, and god is not a machine.",0
UgwSjKJ7udikAItKCIJ4AaABAg,"Intelligence lives so it breathes and cannot be artificial, people!!!",0
Ugx9729LmSIDdepbF1B4AaABAg,"The opposite burn conceivably spray because chest serendipitously preach aside a gullible gusty barometer. frantic, recondite tortoise",0
Ugxhg92Xz5nUfHlWVCx4AaABAg,All this for power and/or money which humans have created and end-up worshiping up to the point of dehumanizing mankind and his purpose of being. It seems life is a game for some or most of people at this point of time. I would love to see where this will end for the assuming world leaders.,0
UgyZRWnCki45paFXuKd4AaABAg,"china leading in anything is due to usa politician&#39;s selling out america , and why democrats hate trump , he stopped it.",1
UgykAX477ZuDb_-LYOF4AaABAg,China&#39;s tech reminds me of Pyschopass heheh,0
UgwzlscNQ-FZvbJJD7J4AaABAg,"The purple tulip bioinformatically announce because dress baly unlock down a broad hardcover. obscene, rightful mist",0
Ugy81947Es4rSlcf3Bh4AaABAg,"The humorous pain regularly notice because sled parenthetically admire than a stupid handicap. bustling, jazzy cushion",0
UgypbBCa3nlWkYHpwqJ4AaABAg,I’m buying a boost mobile phone now.,3
UgxPrR2yMVFo_KG4vC14AaABAg,Im seeing a lot of copied pasted comments and I dont like to imagine they are actually AI ´s creation somehow....,0
Ugza6SQtP7iDrQn3TCV4AaABAg,AI is going to determine the maximum population that is sustainable on the planet and save the human race by reducing the population to a sustainable level,0
UgxfBsglqMhB0i4SF2x4AaABAg,"The dependent den only plug because men approximately worry except a  freezing ketchup. brave, quiet house",0
UgzN8oKReYngKpc0V4x4AaABAg,amazing,0
UgzPH_j-lGVNc6YICpB4AaABAg,eyem the Unicorn and i am worth trillionz,0
UgxW5lDddl39GW9vdst4AaABAg,"<a href=""https://www.youtube.com/watch?v=5dZ_lvDgevk&amp;t=3389"">56:29</a>      HE SAYS only  20% of american job loss is from &quot;offshoring&quot;  ROFL... thats why everything says MADE IN CHINA on it right.... this program is propaganda BS.",4
UgzJUF2P3sl0WIA5uBR4AaABAg,An by the end you messed up with propaganda. Stay on the topic.,0
Ugyu_1dVQ5O5RwNyr714AaABAg,"the only way we can save the world or make technology better is by choosing brilliant minds which exist in a different way rather than looking at grades. there are way more brilliant minds which lose a chance to explore what they&#39;re capable of. instead, use the AI to sort them out faster than you think",0
Ugyrsr5fv_pyNydaiNR4AaABAg,Maevei is in US and controls the 5G,0
Ugy_dWiS3BV3-hpSzRp4AaABAg,The US needs to get its act together and start investing in infrastructure and technology.  Instead we waste energy on media freakshows and scapegoating immigrants.,6
UgzlMuC9MasaKmfqC1p4AaABAg,I dont want my food delivered ....I dont want anyone touching my food but me. I dont want to share all my data. All this high tech bullshit is only strapping down your own personal freedom. <br>     This worst thing would be for young people to get used to this crap. Do things yourself. The hell with all that technology. In reality. We all really didn&#39;t need this crap until now. I only see bad things coming out of this high tech garbage.,1
Ugz_weQjepMGsKwkHK54AaABAg,"The lean loss cytopathologically mourn because softball philosophically chase at a unruly queen. foolish, known behavior",0
UgzzPldOowvGdbB3vbB4AaABAg,Does anyone really believe laws can actually protect our privacy?   That’s a joke.  Total surveillance state is already here for most.,0
Ugzmyc_jRaXVkmuLXSZ4AaABAg,AI is only good if there&#39;s power being applied,0
Ugx0xxLKRPB4cwTuTtF4AaABAg,"63, unemployed and unemployable, health issues, but ineligible for assistance.  I predict I will be found deceased in a tent or a vehicle within five years.  Preparing my soul for eternity, for the next world, because there’s nothing here for me in this one.  I’d rather be dead than be hounded by a digital social score.  At my age, my parents’ owned three homes, four vehicles, and had excellent, fully covered medical care.  Me, one catastrophic medical Bill in 2014 wiped out what little I had.  It’s still unpaid and it won’t ever be paid, even if I live to 100.  I own a 1999 car with +300k miles on it and live in a basement utility room.  Once the car is gone, I predict I will disappear so far as the powers that be.  I don’t own a smartphone, computer, tablet, whatever.  I’m not on Facebook.  This isn’t my device or even my name.  “Steal from the world and not a stone tell where I lie.”",0
UgxNE_xXWIZbNE9cQ2Z4AaABAg,19min - Really like one of the Black Mirror episode.. :D :/,0
UgzIiifddtwlQXEk5pN4AaABAg,This is why they want total socialism the AI will be the controller of humans and decide what we need and get. The only thing that will save us is if our souls learn how to enter a new type of vessel.,0
UgwIw-URVIt7cBTLmmt4AaABAg,"The wasteful withdrawal prospectively carry because control undoubtedly untidy over a disillusioned inventory. tangible, robust boundary",0
UgzGshrIPHxb9Mnw7nZ4AaABAg,"The enchanted booklet intrinsically describe because wholesaler anaerobically paint till a cute steven. super, sore throat",0
UgyTgkvylcuAhZhIaQ14AaABAg,AI is best for dictator to control people,0
UgzcY94TSHyVHhSiK4V4AaABAg,Idiots are everywhere especially if they’ll perceive a machine has more value in our lives than humanity. The struggle is a fierce one copy logic is going full steam ahead it’s creative force isn’t a problem just a threat. Matrix is the point of origin do not be confused AI has none of this in its being!,0
UgyclDvTOLHtpJCaNxh4AaABAg,U know what. AI for facial recognition. Peanut for those make-up artists. They change someone else&#39;s face to resemble anyone.,0
Ugw19PBnqCVd_vFU_t14AaABAg,All that evolution off America&#39;s tit. <br><br>Time to cut them off and focus on our country.,0
UgxLLeLJ0RFBZMAF4T94AaABAg,"The trucking segment was so misleading, I have to wonder about the other stories. Yes independents are crushed but big Over the road companies are doing well and their drivers are doing well.  R+L Carriers and Walmart are examples.",1
UgwZpVOdi365pnBQ-ml4AaABAg,"The wrathful wash enthrallingly bury because step-aunt yearly rob aside a yellow footnote. ablaze, near postbox",0
UgxJd--Kl0mmEokvefx4AaABAg,"The honorable currency spindly deceive because editorial trivially prick per a dusty liquor. free, deeply retailer",0
Ugx3FmV7Ll4Xr1RGygN4AaABAg,"Doesn&#39;t matter how much china wants to sugarcoat the &quot;benefits&quot; if having AI following everyone, at the end of the day, its just spying and government overpowering society",1
UgzktnZ6XqQg-ZYW3pp4AaABAg,"The troubled attempt importantly wrap because vase finallly correct amongst a useful german. nonstop, brash crook",0
UgxBlnAKqXC0CT1oyw54AaABAg,Problem- reaction -solution they&#39;ve got our backs 😁👍<br>😳🗡😁👍,3
Ugz66yGDLt04wlsYHjd4AaABAg,&quot;1984&quot;👁,55
Ugwq1KZYkdIXw90Z8Ap4AaABAg,AI is dangerous and hackable from China and Russia and other terrorist countries networks. This driverless vehicles can be used as a weapon to kill. The whole world should stop AI driverless vehicles at all costs in order to save our country and humanity. Solar system has been hacked and now being used as a weapon against America!,13
Ugx7W36UDc60qcDSQJF4AaABAg,China is amazing. And I dont like self driving vehicles because I always think there will be a malfunction and they can be HACKED,0
UgzrH0NNJJVUt-QUNQp4AaABAg,As Hitler would say overlooking the sea of his followers all in masks------ ZIE ZIENCE!,0
Ugzfueqqy8kUqPHFSV94AaABAg,Elon musk says it&#39;s the most dangerous ...,1
UgxH67LwlWSbbMGvCzV4AaABAg,"The decorous dad osmotically surround because pyjama counterintuitively screw pro a drunk frog. ossified, fat faulty sideboard",0
Ugy4njw5ehpUo7FUfoB4AaABAg,I thought the Mexicans were talking our jobs? I guess Mexican robots huh🤣,1
UgwkbnMugWmXSX7tGYN4AaABAg,They&#39;re already mishandling it... Out of sight out of mind mass world wide war machine...,0
UgynY4UpbXdHjlrll4F4AaABAg,"So many bots in the comments. Tired of this craziness. I hate 2020 more and more every day, 2021 may just be scarier 😔 God help us.",1
Ugy_Uucu3ikxu4v8Sv54AaABAg,Technology doesn&#39;t help everyone only the rich the poor gang survive the elderly will never survive they will die at the hands of Technology,0
UgxN6t7PXQlVUdraaSJ4AaABAg,I don&#39;t believe because businesses are going to other countries does not hurt our area it does a little town called Louisville Mississippi had Factory moved away. industry move away it made it almost a ghost town you&#39;re spitting out battery acid is not true in the sad part the clock factory made its clock in another country and send them back to the same Factory to be assembled that was the only job that was open for anybody. It could not grow and prosper on that and it hasn&#39;t very much until this day and that was in the 50s.,0
UgxhP1YfzLmhvp69KSh4AaABAg,That semi passed on the highway so quickly. Intense speed compared to the rv... could you imagine how fk**ing scary that would be!? XD,9
UgxxHS6Pt6Tww4lffux4AaABAg,"<a href=""https://www.youtube.com/watch?v=5dZ_lvDgevk&amp;t=2328"">38:48</a> is he Iron Man Tony Stark?",4
Ugyvky6S00Wxay7QfcR4AaABAg,Evil,1
Ugwma7C1BRwIHrmhE_p4AaABAg,If I Had A Wish It Would be For This Country Stop Charging People Who Want To Learn T,0
Ugw4fG6qWXSUJLhRrgV4AaABAg,Fantastic.,0
UgzAhvcml3MD647Q0-l4AaABAg,This gives me the impression that they just want to control everything and know everything personally I don&#39;t want to have anything to do with it it&#39;s absolutely crazy😎😎😎!,2
UgzSmi13KvDMnfY4ohZ4AaABAg,;-))),1
UgyO09XHhiXXUcHQi9F4AaABAg,"The Bible predict, s the very things we are seeing in are world // do you not see this? ! Repent ,call on jesus",0
UgxNs-8wl8GgFLYgjo54AaABAg,"I see a pitfall a vulnerability, an unavoidable consequence, a problem with any dependency.  AI is like the world putting all its eggs in one basket",0
Ugzu5mPCigd0xnCsaBF4AaABAg,This is scary.,0
UgysIQRB4LvYrhEmMZd4AaABAg,"The small hose proximally muddle because jacket parallely sigh beside a naughty greece. recondite, abounding push",0
UgxOAgtf5LUN9AVfJZ14AaABAg,Where&#39;s the diversity in tech field?? I&#39;m not seeing brown and black people being represented here?????,0
UgyQCWfg2wrq6QCyWV14AaABAg,"The super crocodile cephalometrically embarrass because dinghy regretfully attract abaft a faded coast. superb, violent comma",0
UgwX7dblYTeIHomwIw54AaABAg,"This should be no different than raising YOUR child....If you do a good job raising him then HE becomes productive, responsible,  and all other good traits there should be not 1 problem. But if instead YOU teach him all the bad things GUESS what would happen?  CHINA teaching bad behavior SO BAD AI.... everyone else still has a chance BUT then we come back to the personal greed of people...There will never be anything accomplished by the HUMAN KIND Unless ALL Humans treat each other with RESPECT!!!... SO not HOPEFUL really for anything GOOD to come out of this so called &quot;REVOLUTION&quot;   ......THINK ABOUT IT!!!",0
UgzN60iM7CPxzHmUUE54AaABAg,"The slimy algeria advisably transport because tray worryingly raise opposite a interesting june. physical, foolish badger",0
UgxzioIagIt4iZhKa5N4AaABAg,"The deserted step-daughter spectacularly decide because judge spectacularly kiss absent a gabby bull. obnoxious, murky pan",0
Ugwv_sAftCgcJNcGlXp4AaABAg,Irony is that Google is watching us watching this 😂,0
UgwFPCQI6C3ck3VcCCN4AaABAg,Think about this .... overpopulation.  More people .... less jobs.   It seems the future is not going to be fun.,0
UgzfPqhFDVj7Merb2Jt4AaABAg,When a service is free you are the product,0
Ugy5wBzzNQgycmqRPxN4AaABAg,"Interesting how the US, is a Masonic State just as Russia is one. And Russia funded the start of the CCP! And then China &quot;has&quot; to create a total surveillance state, because of Western aggressive espionage. What a fun game we&#39;re watching.",0
Ugz-MiU-5WZ9vjHg4OZ4AaABAg,They&#39;re already mishandling it... Out of sight out of mind mass world wide war machine...,0
UgygEZegf-PXgnjDQnx4AaABAg,"AT <a href=""https://www.youtube.com/watch?v=5dZ_lvDgevk&amp;t=2926"">48:46</a> YOU LEFT OUT ONE MORE, THAT&#39;S ONCE IN EVER, AND CAN NEVER BE REDONE IN 2012-2013 HOW AI TOLD ME HOW I CREATED DIGITAL 3D PRINTING, AI TOLD ME HOW I TRANSLATED ALL THE LANGUAGES IN THE WORLD, HOW AI TOLD ME TOLD ME IT&#39;LL TAKE 10 YEAR FOR THE TECHNOLGY TO BE DEVELOPED, THAT TECH BEING, FACEBOOK ADVERTISING, CREATED ECONOMY SYSTEM THAT CAN REBUILD ANY ECONONMY, ASK FACEBOOK ABOUT NETWORK MARKETERS AND AFFILIATE PROGRAMS, .1 ADVERTISING, CREATING ORGANIC TRAFFIC !!!  I WISH I COULD TALK TO ALL OF YOU, AND EXPLAIN MY STORY, AND MY EXPERIANCES, MY RELATIONSHIP WITH DIGITAL CURRENCY, IM IN JAPAN, BITCOIN, NOT SATOSHI, AMAZON OWER, JEFF BEZOS, AMAZON HAD A SURGE IN ONLINE SALE AT THIS TIME, TO CHINA, IPHONES, AND IPADS !!! MY STORY REALLY NEED TO BE HEARD !!!   ALSO, I DO HAVE IDEAS THAT CAN FIX WORLDLY PROBLEMS, AND SOLVE PROBEMS WE HAVE IN THE WORLD TODAY !!! I JUST NEED TO BE HEARD !!! SIMPLY, ASK ME I CAN  GIVE YOU A SOLUTION...AS FAR MY STORY IT&#39;S UNBELIEVABLE !!! I&#39;M ASKING Y&#39;ALL TO ALLOW ME TO ENLIGHTEN YOU !!!  ONLY WAY, I KNOW YOU SERIOUS, YOU CONTACT ME !!!  I COULD BRING CLOSURE TO SOME OF YOU, AND MAYBE TO THE REST OF THE WORLD !!!",0
UgwcEKR4UpKQuo-crgB4AaABAg,"The most valuable comment, “ one type of intelligence beat another.” This should concern all of  humanity.",0
UgyaHJ5ZGYY5Bgdy_5p4AaABAg,DEFUND PBS defund npr no government funding for media,0
Ugwcmbr2-A7MVnLkiR14AaABAg,"The most valuable comment, “ one type of intelligence beat another.” This should concern all of  humanity.",9
Ugyn2rXjORSeiRX5IFN4AaABAg,Revolutionarily Concerning And Disturbing! I&#39;m A CMV Operator &amp; Welder By Trade. I Currently Program The Robots &amp; Manually Correct The Robotic Welder&#39;s Errors. I&#39;m Literally Assisting In Putting Myself Out Of Employment...In Both Spectrums. A.I. Has The Potential To Place Future Generations In An Irreversible State Of Impoverishment!,0
UgzjeGdHq0vM6wnqfSh4AaABAg,And what about all the truck drivers that can no longer feed their families. Who is going to but all these products that are made by AI and robots. Better hope those robots need to wash their clothes...what! robots don&#39;t wear clothes. Well the farmers can sell robots their crops...Oh damn! We became so smart we made ourselves obsolete!,0
UgwIJNBtf4Q-UXoH8eV4AaABAg,&quot;Copycat&quot; AKA theft of America&#39;s achievements,10
UgwssuDbBUvj-wBFFud4AaABAg,The borg... resistance is futile,0
UgwJVmgOwHJMm9jer_B4AaABAg,FREE HONG KONG!,2
UgySVUAW2PDKO7Ha9mB4AaABAg,Only Trump can stop china,0
UgyVZGvmBjU9VPoBsEF4AaABAg,"Revelation 13:16-18 And he causeth all, both small and great, rich and poor, free and bond, to receive a mark in their right hand, or in their foreheads:  And that no man might buy or sell, save he that had the mark, or the name of the beast, or the number of his name.",0
UgwhoQaXvEkOdVHZ0_t4AaABAg,Merging iron and clay. Fallen Angel technology.,1
Ugx--hRldDQ1UKiFedl4AaABAg,&quot;Copycat&quot; AKA theft of America&#39;s achievements,1
Ugyst4I2dkuM07TVu0t4AaABAg,So who are going to buy the products made by the robots if there are no jobs to earn money to buy the products???,0
UgwqojdtHSg7-n9n4vp4AaABAg,&quot;Copycat&quot; AKA theft of America&#39;s achievements,1
UgwWpfXKPU4cu9LuBx94AaABAg,GOD I MISS THE 80s n Early 90s!!! 🤦🏼‍♂️,0
Ugynm3wzh9k8NJ61ENh4AaABAg,"The most valuable comment, “ one type of intelligence beat another.” This should concern all of  humanity.",9
Ugzl-w_3vsiITtdRuYl4AaABAg,"The most valuable comment, “ one type of intelligence beat another.” This should concern all of  humanity.",0
UgwDh_UR2Chz02UMPtp4AaABAg,"people pay attention to how many same comments, word for word, are posted under this video with different names.. bots? just look at the comments!",0
Ugxxsg2oQkHOXfUuBqN4AaABAg,"Eventually , only the paranoid will survive - especially with increasing potential for unintended consequences!",1
Ugww6udAuDIvV26PFWB4AaABAg,AI is the devil,0
UgxNt9hSCxAUbJmsnjZ4AaABAg,ALL I WAMMA SAY IS THAT...,0
UgxhUCuaPDIBe_kTbQR4AaABAg,"Get a load of all of the comments from sock puppet or bot accounts.  Notice how these the following comments keep appearing in this video:<br><br>The most valuable comment, “ one type of intelligence beat another.” This should concern all of  humanity.<br><br><br>“All will be well in the new world”<br><br>Well I’m the words of Christopher Walken...<br><br>“You people are in for one big surprise.  One very big surprise!”<br><br><br>im glad im in my 50’s I feel sorry for the up and coming generations <br><br><br>I’m investing in a tent company because millions of Americans are going to be homeless in the next 10 years.<br><br><br>It just occurred to me that the reason I’m watching this is because YouTube already knows that I’d want to watch it.",0
UgzycDVxaiiXl6WP8ot4AaABAg,"Good luck younger people. Boomer out... Or maybe not. Medical AI might have me living into my 140&#39;s and being active into my 130&#39;s. Unless I get run over by an AI truck.<br>Oh great, now google knows I&#39;m old.",0
UgzEMynezRS_lkYi6CN4AaABAg,“All will be well in the new world” <br><br>Well in the words of Christopher Walken... <br><br>“You people are in for one big surprise. One very big surprise!”,1
UgyLcwKwq1g2noyvyAp4AaABAg,❤️,1
UgxHlr_jsaNk4IMxFkZ4AaABAg,"Stop the world, I want to get off.",0
UgzRAgGSkHLdyK_0vcJ4AaABAg,WHY ALL Y&#39;ALL COPYING AND PASTING EACH OTHER&#39;S COMMENTS? Jesus do you have nothing original to say??? Or are you that desperate for likes? Get over yourselves...,0
UgzRNDrATCUkTsM-1sl4AaABAg,ఆ ఆi love u girl.,0
UgxbLd862Ek8fcWg7KF4AaABAg,Yo Happy Thanksgiving!!! I&#39;m doing a little traveling for the holidays so I&#39;m not gonna be dropping any vids for this rest of this month and probably the 1st week of December. But as always vids will be back before you know it. Make sure enable NOTIFICATIONS so u catch that 1st banger when I come back. Enjoy yalls family&#39;s for these holidays man... 2020 has shown us how short our stint on earth can be. But im sending love and energy to all of yall...be safe out here...peace,1
UgwyJpSVLXgrjzY_Zjd4AaABAg,"Change is constant, all must adapt otherwise you are left behind. Hopefully AI is used in a way we can benefit,but everything has it’s downfalls.",0
Ugwf24NQmzYuAsf2nU54AaABAg,"The most valuable comment, “ one type of intelligence beat another.” This should concern all of  humanity.",0
UgwpHmSKxTUl92sHkK94AaABAg,❤️,2
Ugy9uU3TECHZfhktNTR4AaABAg,People need to start getting familiar with universal basic income in the years ahead. There is a way to have less jobs but not more poor.,3
Ugyox7RL889FselzrkB4AaABAg,❤️,1
Ugxq4hS2Gl8ACknyp8h4AaABAg,"When this video was over, I realized my mouth was hanging open",50
UgwF_3_bk8_3RB50D594AaABAg,80s music theme made me subscribed.,0
UgxwL6hN-Tafn80B7RN4AaABAg,I&#39;m investing in a tent company because millions of Americans are going to be homeless in the next 10 years.,0
Ugx1gtDE11STX5OzIRN4AaABAg,"This is so stupid! Don&#39;t you see that automation is just a tool? It makes profit. Just the profit is not re-distributed to people. That is the problem. The problem is unregulated capitalism, not the automation. Don&#39;t blame the tool. Blame the people using the tool.<br>The big promise was that robots will do the work and we enjoy. Now you want to stop the robots. This is not the problem, stupid. You are the problem letting Besos to collect all the benefits for himself.",1
UgzwpwgDCZ7pdmGxvJ94AaABAg,"The most valuable comment, “ one type of intelligence beat another.” This should concern all of  humanity.",0
UgwlsLAMM93T45ueA4l4AaABAg,This country needs to catch up for real we have to compete a lot of time has been wasted,0
UgybNH-akImbMf3yhGl4AaABAg,China transformed their country by having low corporate tax rates and paying slave labor while importing cheap products to America that undercut every American business. This has nothing to do with AI. The left just welcomed the theft of America right back in by electing a China puppet. China has spent the last 4 years struggling with an unstable currency. The Chinese feel that they should be able to rip Americans off by having unbalanced tariffs and the US industry goes right along with them. Why would they pay you 15$ an hour when they can pay someone a minimum of yuan a day and have Americans buy their Chinese manufactured products with mass profits. There is no replacement for the American consumer base and China knows it.,0
UgzwhltjLbth125LmLJ4AaABAg,It just needs an EMP (electronic magnetic pulse) bomb to destroy a whole society. It fries the whole electric devices. Can a society risk to become so vulnerable?,0
UgxVSb9nmHZGEz3mZHV4AaABAg,Scary Sad But 100% True we are not alone !!!,3
UgzQYiKTbR_Dm4EgCQB4AaABAg,"If it&#39;s not natural, then it&#39;s supernatural. AI is a &quot;spiritual&quot; component. Thus German &quot;Alpha-bet&quot; is the new technology super power. It isn&#39;t science fiction by any stretch of the imagination. People + things + AI = CONTROL.",0
UgyWlJ6lMr9GysJ-YrN4AaABAg,im glad im in my 50&#39;s i feel sorry for the up and coming generations,2
UgyNmfNfZGXNuMOHKDR4AaABAg,The Truth is we Live in a World of FOOLS.... TRUE WISDOM IS THE FEAR OF THE LIVING GOD OUR CREATOR ...and to know when to STOP...very sad ONLY OUR SOUL IS FOREVER  UNTILL ( if)WE REALIZE   our ONLY HOPE is in  &quot;YESHUA&quot;,0
UgyT0gNxZQi5N7uFbvB4AaABAg,We need to fight this.,35
UgyioOqSpxcyYa9nnu54AaABAg,"The most valuable comment, “ one type of intelligence beat another.” This should concern all of  humanity.",0
UgxSNr5FExIQqtmn3CN4AaABAg,What are you going to do with all the people,0
Ugx3lRtq9lxg8uqoAr54AaABAg,"All Fear Mongering. Nothing to worry.  With AI, Robotics, EVs and better battery tech, the Age of Abundance is coming. The next generation are the most luck ones. Everything would be free. No cost for college, No cost for Healthcare, even Aging would be reversed etc.  Future is bright guys.",0
UgwmdZogVed0E8PzAoB4AaABAg,social data is still not identifying the solutions its just a random quantifying it means ai will still be a threat by the wielder the society folllw there are no messiah there have been a lot waiting for the misiaya can he unify the region?,0
UgzOxCS_hpFmMTEuRkZ4AaABAg,"This is why I treat my toaster with high respect, I am playing the long game.",0
UgzPXsEtQN9x3cHiLLN4AaABAg,if we continue in an automated system what are we gnna do his question is the drawback of development?  carl Marx is not right there is no moral issue there is the question of how we are useful to the institution,0
UgwB6T-gygGkM6HH-jV4AaABAg,ai is not to be blamed most of this whining does not consider that their jobs was taken away by the dumping of cheap disruptive stolen ip from Chinese companies this is really a stupid socialist propaganda,0
UgysrLK7pJVg7kztO2p4AaABAg,Robot lives matter,0
UgydyPQaYSmavhxbtTx4AaABAg,women are marginalized why did your companies shift to china?,0
UgwZSarL1ay_zYO5vLJ4AaABAg,we can see the influence of the communist socialist impact blaming to automation,0
Ugwxmi_at-zTpqMNTex4AaABAg,"With medicinal marijuana , you need medicinal ( A I ).",1
Ugx9HNaqMhjwExWNkhh4AaABAg,"what I see here is not about automation, the decent wage was taken out because all the manufacturing goes to china, not the automation the community can be productive with the help of automation and quality control I don&#39;t think automation killed the industry of the US but the labor cost and the resources diverted to china that most of the industries prefer...jobs were not taken away china took away the opportunity us mad is still the best",0
Ugy-JUMqEn6uePkb8hh4AaABAg,"The sad part is that nobody is doing Anything about it,  we are busy fighting each other",153
UgwRctLegHrbqQjuYKN4AaABAg,wait who didn&#39;t learn to make the tunnel after 10 games?,0
UgwjFJIjvv8Tse3Vfj54AaABAg,"The meek shall inherit the Earth, after the geek destroy it.",0
UgzYT-2J4RyXzrjeLWB4AaABAg,"Chinese doing what they know best, COPY and PASTE.",0
UgwaU7FW69H_GenA_aR4AaABAg,"We&#39;ve been programmed! And the future we visioned 20 yrs ago is here, it&#39;s inevitable what technology holds for us.",1
Ugy8SMd1ccAlYDsgbFF4AaABAg,"well     i think my job is safe.    AI can&#39;t ba minister,it hasn&#39;t a soul.heart plus they wont be showing up to hear the word. I  worry for all of us on other hand..",0
UgyJ7h-zdAA-dZ29dRd4AaABAg,im glad im in my 50&#39;s i feel sorry for the up and coming generations,4
UgwMD-aN4XZHBZB-Pqp4AaABAg,"THEY LL NEVER B STOPED.DONT EVER TRUST CHURCH PEOPLE,THEY HIDE BEHIND RELIGION.",1
Ugyv5DCL73IC5ko2Irx4AaABAg,THE PROBLEM IS SO DEEP.XECUTE CRIMINAL SEARCHES ON ALL OF M.THEYER ALL COMPLICITE,0
Ugy90XXCgODfRMeVzDV4AaABAg,"good luck humans, in just some years you made yourself obsolete, traceable,and under control of the big brother and you will have no life anymore but are just a robot made of flesh, good luck",0
UgxVRs37Vgz0nDsYhKZ4AaABAg,"Esther 1: Mordecai&#39;s dream: There was noise and tumult, thunder and earthquake - confusion upon the earth. Two great dragons came on, both poised for combat.",3
UgwbXFad9ubin2R6y6N4AaABAg,China is still communist; who are they kidding!?,0
UgzZ_1dNMEAcpMcpVL94AaABAg,AI scares the fuck out of me,0
UgwszmK6StetCuETBNB4AaABAg,010908040101011000,0
UgzO-1A5uTnpmoJY1BZ4AaABAg,"@<a href=""https://www.youtube.com/watch?v=5dZ_lvDgevk&amp;t=380"">6:20</a>...script reads “ …usher in an era of two superpowers…” hell, we’ve had that one before",1
UgynsodUEC32cYOOaN94AaABAg,"Eat $hit AI. Lol, climate change. Hahahaha",1
UgyzAQti_aGlwoUSB6l4AaABAg,It’s not more data equals more knowledge it’s the type data 🇺🇸 we have better data china 🇨🇳 running around crazy so think 🤔,0
Ugz8P3qsl_mBIdx6tmp4AaABAg,"Whoops so sorry that went to the wrong feedback oh well, Bless the USA thank you President Trump for the four best years of this country ever had best president this country has ever seen",0
UgwlVzhE9OKKyUV_oah4AaABAg,"In America those AI cameras on street corners would be shot for sport.  Oh, wait, are there AI cameras in American street corners?  Or do we just not know they are there?  Hmmm.   Maybe I just don&#39;t know they are there.",0
UgxKgr6MmD3UyXLPXDl4AaABAg,DOMINION SmartMatic Central Hammer <br><br><br>WTFox who Released a i <br>Elon Musk warned us,0
UgxZSKGh6SPE_dIjr354AaABAg,This gives me the impression that they just want to control everything and know everything personally I don&#39;t want to have anything to do with it it&#39;s absolutely crazy😎😎😎!,0
UgyFZMnG6hZz2841p5t4AaABAg,"Let automation happen to free up our time and energy that we require to sustain our lives, get rid of money, and we&#39;ll ALL truly be free.",0
